153984	5774.400000000001	-1.4839743703962098
153984	5774.400000000001	-1.4839743703962098
154368	5788.8	-1.4993983784734055
154752	5803.2	-1.4923310162202248
155136	5817.6	-1.5115930519248204
155520	5832.0	-1.5256827452453294
155520	5832.0	-1.5256827452453345
155904	5846.400000000001	-1.4845020860648113
156288	5860.8	-1.5131980104116727
156672	5875.2	-1.5452797156835323
157056	5889.6	-1.4910188704135436
157056	5889.6	-1.4910188704135436
157440	5904.0	-1.44553877429434
157824	5918.400000000001	-1.4809550503903817
158208	5932.8	-1.44074015275178
158592	5947.2	-1.3951702227830203
158592	5947.2	-1.3951702227830203
158976	5961.6	-1.4118338134137767
159360	5976.0	-1.4655983348827797
159744	5990.400000000001	-1.4364641702407155
160128	6004.8	-1.4446426281582476
160512	6019.2	-1.5067357217283779
160896	6033.6	-1.4769884861343472
161280	6048.0	-1.520882187935781
161664	6062.400000000001	-1.46053999404211
162048	6076.8	-1.4587092717489247
162432	6091.2	-1.4839738875173598
162816	6105.6	-1.456343245248974
163200	6120.0	-1.4600157798346196
163584	6134.400000000001	-1.4866975241782752
163584	6134.400000000001	-1.4866958916921735
163968	6148.8	-1.526283291921425
164352	6163.2	-1.4882286725610994
164736	6177.6	-1.5181770166713022
165120	6192.0	-1.5423665230939623
165120	6192.0	-1.5423665230939623
165504	6206.400000000001	-1.5276705077975166
165888	6220.8	-1.4909628974609137
166272	6235.2	-1.508303943893997
166656	6249.6	-1.525276285941387
166656	6249.6	-1.5252759848209008
167040	6264.0	-1.5058035752270806
167424	6278.400000000001	-1.5392697248233578
167808	6292.8	-1.5769318146510392
168192	6307.2	-1.5674674989774384
168192	6307.2	-1.567467542577147
168576	6321.6	-1.5770579718601039
168960	6336.0	-1.594470341247198
169344	6350.400000000001	-1.5876191659710046
169728	6364.8	-1.571902300529457
169728	6364.8	-1.5719023504540854
170112	6379.2	-1.5585008939544995
170496	6393.6	-1.5495936135994948
170880	6408.0	-1.5354252259887666
171264	6422.400000000001	-1.52659737898903
171264	6422.400000000001	-1.5265973789846026
171648	6436.8	-1.516960083436183
172032	6451.2	-1.4789743873382704
172416	6465.6	-1.4901118434352596
172800	6480.0	-1.4730616717448635
172800	6480.0	-1.4730618167195522
173184	6494.400000000001	-1.4667996537479462
173568	6508.8	-1.4561315224755296
173952	6523.2	-1.4740378150817552
174336	6537.6	-1.4471153645581076
174336	6537.6	-1.4471153581731724
174720	6552.0	-1.482738932513761
175104	6566.400000000001	-1.4922874229368288
175488	6580.8	-1.5195163163126113
175872	6595.2	-1.4966316024383048
175872	6595.2	-1.4966316024383048
176256	6609.6	-1.4879650887689317
176640	6624.0	-1.5070812873867625
177024	6638.400000000001	-1.4640706497396943
177408	6652.8	-1.3980830929063213
177792	6667.2	-1.3951449665679698
178176	6681.6	-1.378281090972836
178560	6696.0	-1.3669093248292041
178944	6710.400000000001	-1.3968006502136638
179328	6724.8	-1.4365258874521514
179712	6739.2	-1.4589292799889475
180096	6753.6	-1.4442725214447731
180480	6768.0	-1.4499041645081716
180864	6782.400000000001	-1.4636205978681902
181248	6796.8	-1.431303161898341
181632	6811.2	-1.4400455029112706
182016	6825.6	-1.3742418415732833
182400	6840.0	-1.3567367699784392
182400	6840.0	-1.3567369818062045
182784	6854.400000000001	-1.359092844335015
183168	6868.8	-1.3731170954381802
183552	6883.2	-1.3834388273525542
183936	6897.6	-1.4124879165650188
183936	6897.6	-1.4124877378403522
184320	6912.0	-1.4652802529114533
184704	6926.400000000001	-1.4665161483287592
185088	6940.8	-1.444095492015908
185472	6955.2	-1.4542953973088228
185472	6955.2	-1.4542954565576989
185856	6969.6	-1.42964994168996
186240	6984.0	-1.3985414889628287
186624	6998.400000000001	-1.3700083545314943
187008	7012.8	-1.3573694846552193
187008	7012.8	-1.3573694754174304
187392	7027.2	-1.3624305455577423
187776	7041.6	-1.3893019099591106
188160	7056.0	-1.4041349801598042
188544	7070.400000000001	-1.412950021182769
188928	7084.8	-1.4303634453006884
189312	7099.2	-1.4057591309139494
189696	7113.6	-1.3955163581988217
190080	7128.0	-1.3583862249031138
190464	7142.400000000001	-1.3642126203396336
190848	7156.8	-1.353757936360112
191232	7171.2	-1.3286809114378757
191616	7185.6	-1.3346179047077507
192000	7200.0	-1.3340775569563708
192384	7214.400000000001	-1.3656603253619897
192768	7228.8	-1.328730055621773
193152	7243.2	-1.3695005634685846
193536	7257.6	-1.3500953425335478
193920	7272.0	-1.354761766634358
194304	7286.400000000001	-1.3449890401960292
194688	7300.8	-1.3668959360857615
194688	7300.8	-1.3668961326239988
195072	7315.2	-1.3848094650211484
195456	7329.6	-1.3766369986080662
195840	7344.0	-1.3625410626049665
196224	7358.400000000001	-1.3518808457004985
196608	7372.8	-1.3675055007451147
196992	7387.2	-1.3525741104003914
197376	7401.6	-1.3671993858705838
197760	7416.0	-1.3652677753565021
198144	7430.4	-1.3843465179659995
198528	7444.8	-1.379858710823114
198912	7459.2	-1.4185104176424586
199296	7473.6	-1.4383355676970002
199680	7488.0	-1.394868075375453
200064	7502.4	-1.393951970144732
200448	7516.8	-1.3578537465301515
200448	7516.8	-1.3578481016889954
200832	7531.2	-1.3523178747762976
201216	7545.6	-1.3457622285069435
201600	7560.0	-1.3539488150442058
201984	7574.4	-1.3423546690708754
202368	7588.8	-1.3624072926305557
202752	7603.2	-1.4022083462912687
203136	7617.6	-1.4061230651179424
203136	7617.6	-1.406123060259423
203520	7632.0	-1.399647726014242
203904	7646.4	-1.386371270856455
204288	7660.8	-1.3522658334695667
204672	7675.2	-1.3632750411542804
204672	7675.2	-1.3632751717528568
205056	7689.6	-1.322126378655917
205440	7704.0	-1.3198241318549153
205824	7718.4	-1.3024404497199535
206208	7732.8	-1.2904807919476349
206592	7747.2	-1.2986229572644525
206976	7761.6	-1.34577525712216
207360	7776.0	-1.3823216652214667
207744	7790.4	-1.368471070091556
207744	7790.4	-1.3684717410429774
208128	7804.8	-1.3421906319690562
208512	7819.2	-1.3227276783210578
208896	7833.6	-1.3418328265538477
209280	7848.0	-1.3188602991487641
209280	7848.0	-1.318858791457747
209664	7862.4	-1.3360397870831844
210048	7876.8	-1.334991522253114
210432	7891.2	-1.2880887860777097
210816	7905.6	-1.3138908308690733
210816	7905.6	-1.3138909917172283
211200	7920.0	-1.337285710177223
211584	7934.4	-1.3305565413047193
211968	7948.8	-1.3476597165337187
212352	7963.2	-1.3540531011980597
212352	7963.2	-1.354053279883146
212736	7977.6	-1.32826450872881
213120	7992.0	-1.2966933296389098
213504	8006.4	-1.290750589887978
213888	8020.8	-1.3252790771947702
213888	8020.8	-1.3252790755741384
214272	8035.2	-1.3214767291836893
214656	8049.6	-1.3129064196929812
215040	8064.0	-1.3147661278872351
215424	8078.4	-1.3081607380748177
215424	8078.4	-1.3081607380748177
215808	8092.8	-1.3204454507869015
216192	8107.2	-1.3453749420242889
216576	8121.6	-1.2980751450699843
216960	8136.0	-1.2830847708927233
216960	8136.0	-1.2830847707662538
217344	8150.4	-1.2742014405749373
217728	8164.8	-1.2816790708099384
218112	8179.2	-1.2850927156025844
218496	8193.6	-1.2991051403376757
218880	8208.0	-1.2874169983492794
219264	8222.4	-1.2782534620154207
219648	8236.8	-1.2837082936143287
220032	8251.2	-1.2876067538577476
220416	8265.6	-1.2912073912456894
220800	8280.0	-1.2673371934255617
221184	8294.4	-1.2368000105209187
221568	8308.8	-1.1830479511206862
221952	8323.2	-1.160708059451697
222336	8337.6	-1.2069874125884608
222720	8352.0	-1.2575075004364886
223104	8366.4	-1.2444907098435776
223488	8380.8	-1.253191058091545
223488	8380.8	-1.253191202653088
223872	8395.2	-1.2379117221542535
224256	8409.6	-1.2154610196737117
224640	8424.0	-1.235520636965105
225024	8438.4	-1.2669496868191736
225024	8438.4	-1.2669496508015445
225408	8452.8	-1.2505117055665955
225792	8467.2	-1.226244113028738
226176	8481.6	-1.2125369888815896
226560	8496.0	-1.1654703422036716
